Budget: 100
Time: 09:00 - 17:00 (total of 480 minutes)
Genre: thrill
Food: yes
Starting coordinates: (37.423580, -122.170733)
         63420231 function calls (63395977 primitive calls) in 159.559 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.030    0.030    1.802    1.802 pyopenssl.py:45(<module>)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.001    0.001 quoprimime.py:27(<module>)
        1    0.000    0.000    0.000    0.000 rand.py:18(Error)
        2    0.019    0.009    1.523    0.762 rand.py:5(<module>)
        1    0.000    0.000    0.003    0.003 random.py:100(seed)
        1    0.003    0.003    0.006    0.006 random.py:40(<module>)
        1    0.000    0.000    0.000    0.000 random.py:657(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:807(SystemRandom)
        1    0.000    0.000    0.003    0.003 random.py:91(__init__)
       45    0.000    0.000    0.002    0.000 re.py:138(match)
      280    0.000    0.000    0.003    0.000 re.py:148(sub)
      116    0.000    0.000    0.098    0.001 re.py:192(compile)
       44    0.000    0.000    0.000    0.000 re.py:208(escape)
      441    0.003    0.000    0.101    0.000 re.py:230(_compile)
        8    0.000    0.000    0.000    0.000 re.py:264(_compile_repl)
        8    0.000    0.000    0.000    0.000 re.py:284(_subx)
        2    0.008    0.004    0.181    0.090 request.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:13(RequestMethods)
        2    0.016    0.008    0.017    0.008 response.py:1(<module>)
        1    0.000    0.000    0.000    0.000 response.py:18(DeflateDecoder)
        1    0.000    0.000    0.000    0.000 response.py:47(GzipDecoder)
        1    0.000    0.000    0.000    0.000 response.py:68(HTTPResponse)
        1    0.000    0.000    0.000    0.000 retry.py:1(<module>)
        1    0.000    0.000    0.000    0.000 retry.py:113(__init__)
        1    0.000    0.000    0.000    0.000 retry.py:18(Retry)
        1    0.000    0.000    0.000    0.000 rfc822.py:501(AddrlistClass)
        1    0.000    0.000    0.000    0.000 rfc822.py:71(<module>)
        1    0.000    0.000    0.000    0.000 rfc822.py:775(AddressList)
        1    0.000    0.000    0.000    0.000 rfc822.py:85(Message)
        1    0.000    0.000    0.000    0.000 rsa.py:5(<module>)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.032    0.032    0.032    0.032 sessions.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sessions.py:266(Session)
        1    0.000    0.000    0.000    0.000 sessions.py:90(SessionRedirectMixin)
        1    0.000    0.000    0.000    0.000 shutil.py:45(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:48(SpecialFileError)
        1    0.011    0.011    0.011    0.011 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 shutil.py:52(ExecError)
        3    0.017    0.006    0.018    0.006 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:102(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
       88    0.000    0.000    0.000    0.000 six.py:105(__init__)
        1    0.000    0.000    0.000    0.000 six.py:106(MovedAttribute)
        9    0.000    0.000    0.000    0.000 six.py:108(__init__)
        3    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
       12    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 six.py:126(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:132(_MovedItems)
        2    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
      166    0.000    0.000    0.000    0.000 six.py:141(__init__)
        2    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        2    0.000    0.000    0.000    0.000 six.py:173(__init__)
      102    0.000    0.000    0.000    0.000 six.py:177(_add_module)
       10    0.000    0.000    0.000    0.000 six.py:181(_get_module)
      486    0.001    0.000    0.001    0.000 six.py:184(find_module)
        2    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        2    0.000    0.000    0.000    0.000 six.py:195(load_module)
        2    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:247(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:317(exec_)
        2    0.000    0.000    0.000    0.000 six.py:320(Module_six_moves_urllib_parse)
        2    0.000    0.000    0.000    0.000 six.py:360(Module_six_moves_urllib_error)
        2    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        2    0.000    0.000    0.000    0.000 six.py:430(Module_six_moves_urllib_response)
        2    0.000    0.000    0.000    0.000 six.py:451(Module_six_moves_urllib_robotparser)
        2    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:53(X)
        1    0.000    0.000    0.000    0.000 six.py:54(__len__)
        2    0.000    0.000    0.000    0.000 six.py:555(Iterator)
        2    0.000    0.000    0.000    0.000 six.py:60(X)
        2    0.000    0.000    0.000    0.000 six.py:62(__len__)
        4    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
        2    0.000    0.000    0.000    0.000 six.py:689(exec_)
        2    0.000    0.000    0.000    0.000 six.py:72(_import_module)
       16    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
        1    0.000    0.000    0.000    0.000 six.py:78(_LazyDescr)
       40    0.000    0.000    0.000    0.000 six.py:80(__init__)
        5    0.000    0.000    0.000    0.000 six.py:80(_import_module)
        2    0.000    0.000    0.000    0.000 six.py:83(__get__)
        2    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
      254    0.000    0.000    0.000    0.000 six.py:88(__init__)
        1    0.000    0.000    0.000    0.000 six.py:91(MovedModule)
        5    0.000    0.000    0.000    0.000 six.py:91(__get__)
       31    0.000    0.000    0.000    0.000 six.py:93(__init__)
        1    0.000    0.000    0.000    0.000 smartystreets.py:15(LiveAddress)
        1    0.000    0.000    0.000    0.000 smartystreets.py:3(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:171(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:183(_socketobject)
        1    0.000    0.000    0.000    0.000 socket.py:239(_fileobject)
        1    0.004    0.004    0.005    0.005 socket.py:45(<module>)
        1    0.001    0.001    0.013    0.013 specifiers.py:14(<module>)
        1    0.000    0.000    0.001    0.001 specifiers.py:224(LegacySpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:25(InvalidSpecifier)
        7    0.000    0.000    0.000    0.000 specifiers.py:276(_require_version_compare)
        1    0.000    0.000    0.011    0.011 specifiers.py:285(Specifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:31(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 specifiers.py:599(SpecifierSet)
        1    0.000    0.000    0.000    0.000 specifiers.py:88(_IndividualSpecifier)
      574    0.000    0.000    0.001    0.000 sre_compile.py:101(fixup)
      556    0.002    0.000    0.011    0.000 sre_compile.py:228(_compile_charset)
      556    0.005    0.000    0.009    0.000 sre_compile.py:256(_optimize_charset)
       92    0.001    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
        4    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
      538    0.001    0.000    0.001    0.000 sre_compile.py:428(_simple)
      118    0.001    0.000    0.008    0.000 sre_compile.py:433(_compile_info)
      236    0.000    0.000    0.000    0.000 sre_compile.py:546(isstring)
      118    0.000    0.000    0.037    0.000 sre_compile.py:552(_code)
      118    0.001    0.000    0.097    0.001 sre_compile.py:567(compile)
 1573/118    0.013    0.000    0.029    0.000 sre_compile.py:64(_compile)
     2624    0.001    0.000    0.001    0.000 sre_parse.py:138(__len__)
        2    0.000    0.000    0.000    0.000 sre_parse.py:140(__delitem__)
     6256    0.004    0.000    0.006    0.000 sre_parse.py:142(__getitem__)
      550    0.000    0.000    0.000    0.000 sre_parse.py:146(__setitem__)
     2400    0.001    0.000    0.001    0.000 sre_parse.py:150(append)
 2103/660    0.005    0.000    0.006    0.000 sre_parse.py:152(getwidth)
      121    0.000    0.000    0.001    0.000 sre_parse.py:190(__init__)
    13967    0.013    0.000    0.015    0.000 sre_parse.py:194(__next)
     5093    0.002    0.000    0.004    0.000 sre_parse.py:207(match)
    12126    0.005    0.000    0.017    0.000 sre_parse.py:213(get)
       12    0.000    0.000    0.000    0.000 sre_parse.py:217(tell)
     1281    0.000    0.000    0.000    0.000 sre_parse.py:222(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:225(isdigit)
      144    0.001    0.000    0.001    0.000 sre_parse.py:228(isname)
      319    0.001    0.000    0.001    0.000 sre_parse.py:237(_class_escape)
      370    0.001    0.000    0.001    0.000 sre_parse.py:278(_escape)
  637/119    0.003    0.000    0.057    0.000 sre_parse.py:336(_parse_sub)
  943/196    0.022    0.000    0.056    0.000 sre_parse.py:414(_parse)
      119    0.000    0.000    0.000    0.000 sre_parse.py:68(__init__)
  119/118    0.001    0.000    0.059    0.000 sre_parse.py:725(parse)
      423    0.001    0.000    0.001    0.000 sre_parse.py:75(opengroup)
        2    0.000    0.000    0.000    0.000 sre_parse.py:759(parse_template)
        4    0.000    0.000    0.000    0.000 sre_parse.py:766(literal)
      423    0.000    0.000    0.000    0.000 sre_parse.py:86(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:88(checkgroup)
     1599    0.001    0.000    0.001    0.000 sre_parse.py:93(__init__)
        5    0.000    0.000    0.001    0.000 ssl.py:115(_import_symbols)
        1    0.000    0.000    0.000    0.000 ssl.py:130(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:194(CertificateError)
        1    0.000    0.000    0.000    0.000 ssl.py:310(_ASN1Object)
        2    0.000    0.000    0.001    0.001 ssl.py:315(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:331(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:339(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:5(<module>)
        1    0.000    0.000    0.000    0.000 ssl.py:505(_get_https_context_factory)
        1    0.000    0.000    0.000    0.000 ssl.py:524(SSLSocket)
        1    0.005    0.005    0.009    0.009 ssl.py:89(<module>)
        1    0.000    0.000    0.000    0.000 ssl_.py:1(<module>)
        1    0.016    0.016    0.200    0.200 ssl_peer_verification.py:2(<module>)
        1    0.000    0.000    0.002    0.002 ssl_peer_verification.py:28(ServerSSLCertVerification)
      138    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
      138    0.000    0.000    0.000    0.000 stat.py:49(S_ISREG)
        1    0.000    0.000    0.000    0.000 status_codes.py:3(<module>)
        1    0.000    0.000    0.000    0.000 structures.py:14(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 structures.py:88(LookupDict)
        1    0.000    0.000    0.000    0.000 structures.py:9(<module>)
        1    0.000    0.000    0.000    0.000 structures.py:91(__init__)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:102(AnotherName)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:111(GeneralName)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:144(GeneralNames)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:150(SubjectAltName)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:31(DirectoryString)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:55(AttributeValue)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:59(AttributeType)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:63(AttributeTypeAndValue)
        1    0.043    0.043    0.141    0.141 subj_alt_name.py:7(<module>)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:71(RelativeDistinguishedName)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:75(RDNSequence)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:80(Name)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:87(Extension)
        1    0.000    0.000    0.000    0.000 subj_alt_name.py:96(Extensions)
        1    0.033    0.033    4.967    4.967 submission.py:1(<module>)
        1    1.164    1.164  281.712  281.712 submission.py:14(get_sum_variable)
        1    0.052    0.052  284.033  284.033 submission.py:196(get_basic_csp)
        1    0.000    0.000    0.000    0.000 submission.py:47(SchedulingCSPConstructor)
        1    0.000    0.000    0.000    0.000 submission.py:49(__init__)
        1    2.042    2.042    2.269    2.269 submission.py:56(add_variables)
        1    0.000    0.000  281.712  281.712 submission.py:95(add_budget_constraints)
 59739013  148.901    0.000  148.901    0.000 submission.py:96(factor)
        1    0.000    0.000    0.000    0.000 subprocess.py:293(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:31(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:44(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:63(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 subprocess.py:69(pywintypes)
        1    0.000    0.000    0.000    0.000 symbol.py:3(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:531(get_platform)
       21    0.000    0.000    0.000    0.000 tag.py:104(__getitem__)
       26    0.000    0.000    0.000    0.000 tag.py:116(__hash__)
       21    0.000    0.000    0.000    0.000 tag.py:117(__len__)
       13    0.000    0.000    0.000    0.000 tag.py:128(initTagSet)
        1    0.000    0.000    0.000    0.000 tag.py:17(Tag)
       56    0.000    0.000    0.000    0.000 tag.py:18(__init__)
        1    0.000    0.000    0.000    0.000 tag.py:2(<module>)
       35    0.000    0.000    0.000    0.000 tag.py:42(__hash__)
      108    0.000    0.000    0.000    0.000 tag.py:43(__getitem__)
        1    0.000    0.000    0.000    0.000 tag.py:58(TagSet)
       59    0.000    0.000    0.000    0.000 tag.py:59(__init__)
       22    0.000    0.000    0.000    0.000 tag.py:78(__add__)
        1    0.000    0.000    0.000    0.000 tag.py:87(tagExplicitly)
       21    0.000    0.000    0.001    0.000 tag.py:97(tagImplicitly)
        1    0.000    0.000    0.000    0.000 tagmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tagmap.py:3(TagMap)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.021    0.021    0.028    0.028 tempfile.py:18(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:383(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:519(SpooledTemporaryFile)
        1    0.033    0.033  289.495  289.495 test_day_planner.py:1(<module>)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1049(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1079(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1081(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1119(_DummyThread)
        2    0.000    0.000    0.000    0.000 threading.py:114(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:125(_RLock)
        2    0.000    0.000    0.000    0.000 threading.py:132(__init__)
       11    0.000    0.000    0.000    0.000 threading.py:147(acquire)
       11    0.000    0.000    0.000    0.000 threading.py:187(release)
        2    0.000    0.000    0.000    0.000 threading.py:242(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:255(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:260(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:285(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:288(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:373(notify)
        1    0.000    0.000    0.000    0.000 threading.py:400(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:423(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:515(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:542(Event)
        1    0.000    0.000    0.000    0.000 threading.py:552(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:561(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:57(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:576(set)
        6    0.000    0.000    0.000    0.000 threading.py:59(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:631(Thread)
       23    0.000    0.000    0.000    0.000 threading.py:64(_note)
        1    0.000    0.000    0.000    0.000 threading.py:647(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:780(_set_ident)
        1    0.000    0.000    0.000    0.000 timeout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timeout.py:21(Timeout)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.003    0.003 tzfile.py:16(_byte_string)
        1    0.000    0.000    0.004    0.004 tzfile.py:4(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:149(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:16(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:59(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:69(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 units.py:3(<module>)
        1    0.000    0.000    0.000    0.000 univ.py:10(Integer)
        1    0.000    0.000    0.000    0.000 univ.py:1013(Choice)
        1    0.000    0.000    0.000    0.000 univ.py:1144(Any)
        1    0.000    0.000    0.000    0.000 univ.py:148(Boolean)
        4    0.000    0.000    0.000    0.000 univ.py:15(__init__)
        1    0.000    0.000    0.000    0.000 univ.py:155(BitString)
        1    0.000    0.000    0.000    0.000 univ.py:160(__init__)
        1    0.062    0.062    0.097    0.097 univ.py:2(<module>)
        1    0.000    0.000    0.000    0.000 univ.py:224(prettyIn)
        1    0.000    0.000    0.000    0.000 univ.py:291(OctetString)
       41    0.000    0.000    0.000    0.000 univ.py:297(__init__)
        3    0.000    0.000    0.000    0.000 univ.py:332(prettyIn)
        1    0.000    0.000    0.000    0.000 univ.py:479(Null)
        1    0.000    0.000    0.000    0.000 univ.py:493(ObjectIdentifier)
        1    0.000    0.000    0.000    0.000 univ.py:530(prettyIn)
        1    0.000    0.000    0.000    0.000 univ.py:566(Real)
        1    0.000    0.000    0.000    0.000 univ.py:709(Enumerated)
        1    0.000    0.000    0.000    0.000 univ.py:716(SetOf)
        1    0.000    0.000    0.000    0.000 univ.py:798(SequenceOf)
        1    0.000    0.000    0.000    0.000 univ.py:804(SequenceAndSetBase)
       11    0.000    0.000    0.000    0.000 univ.py:807(__init__)
        4    0.000    0.000    0.000    0.000 univ.py:89(prettyIn)
        1    0.000    0.000    0.000    0.000 univ.py:951(Sequence)
        1    0.000    0.000    0.000    0.000 univ.py:967(Set)
        1    0.000    0.000    0.001    0.001 url.py:1(<module>)
        1    0.000    0.000    0.000    0.000 url.py:10(Url)
        1    0.000    0.000    0.000    0.000 urllib.py:1004(addinfo)
        1    0.000    0.000    0.000    0.000 urllib.py:1014(addinfourl)
        1    0.000    0.000    0.000    0.000 urllib.py:114(ContentTooShortError)
        1    0.000    0.000    0.000    0.000 urllib.py:120(URLopener)
      485    0.001    0.000    0.001    0.000 urllib.py:1216(<genexpr>)
        1    0.110    0.110    0.127    0.127 urllib.py:23(<module>)
        1    0.000    0.000    0.000    0.000 urllib.py:616(FancyURLopener)
        1    0.000    0.000    0.000    0.000 urllib.py:862(ftpwrapper)
        1    0.000    0.000    0.000    0.000 urllib.py:955(addbase)
        1    0.000    0.000    0.000    0.000 urllib.py:984(addclosehook)
        1    0.000    0.000    0.000    0.000 urllib2.py:1085(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1103(ProxyDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1115(AbstractHTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1225(HTTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1233(HTTPSHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1245(HTTPCookieProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:1263(UnknownHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1327(FileHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1379(FTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:1439(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:164(URLError)
        1    0.000    0.000    0.000    0.000 urllib2.py:177(HTTPError)
        1    0.000    0.000    0.000    0.000 urllib2.py:224(Request)
        1    0.000    0.000    0.000    0.000 urllib2.py:336(OpenerDirector)
        1    0.000    0.000    0.000    0.000 urllib2.py:518(BaseHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:537(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 urllib2.py:554(HTTPDefaultErrorHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:558(HTTPRedirectHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:735(ProxyHandler)
        1    0.055    0.055    0.129    0.129 urllib2.py:76(<module>)
        1    0.000    0.000    0.000    0.000 urllib2.py:778(HTTPPasswordMgr)
        1    0.000    0.000    0.000    0.000 urllib2.py:842(HTTPPasswordMgrWithDefaultRealm)
        1    0.000    0.000    0.001    0.001 urllib2.py:852(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:902(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:913(ProxyBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 urllib2.py:942(AbstractDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 urlparse.py:121(SplitResult)
        1    0.000    0.000    0.000    0.000 urlparse.py:129(ParseResult)
        1    0.000    0.000    0.002    0.002 urlparse.py:29(<module>)
      485    0.000    0.000    0.000    0.000 urlparse.py:332(<genexpr>)
        1    0.000    0.000    0.000    0.000 urlparse.py:73(ResultMixin)
        1    0.000    0.000    0.000    0.000 useful.py:14(UTCTime)
        1    0.000    0.000    0.000    0.000 useful.py:2(<module>)
        1    0.000    0.000    0.000    0.000 useful.py:4(ObjectDescriptor)
        1    0.000    0.000    0.000    0.000 useful.py:9(GeneralizedTime)
        1    0.000    0.000    0.000    0.000 utf_8.py:18(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 utf_8.py:22(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 utf_8.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 utf_8.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 utf_8.py:8(<module>)
        2    0.105    0.053    0.202    0.101 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:10(__init__)
        1    0.040    0.040  112.245  112.245 util.py:108(<dictcomp>)
        1    1.708    1.708  168.303  168.303 util.py:111(<dictcomp>)
        1    0.000    0.000    0.000    0.000 util.py:114(update_binary_factor_table)
        1    0.000    0.000    0.000    0.000 util.py:22(NullHandler)
        1    0.000    0.000    0.000    0.000 util.py:256(Activity)
     6575    0.026    0.000    0.034    0.000 util.py:257(__init__)
        1    0.000    0.000    0.000    0.000 util.py:275(ActivityCollection)
        1    0.000    0.000    0.286    0.286 util.py:276(__init__)
        5    0.000    0.000    0.000    0.000 util.py:285(<genexpr>)
        4    0.038    0.010    0.286    0.072 util.py:290(load_activities)
     6578    0.007    0.000    0.007    0.000 util.py:299(is_valid_activity)
        1    0.100    0.100    0.590    0.590 util.py:3(<module>)
        1    0.000    0.000    0.000    0.000 util.py:303(Price)
        1    0.000    0.000    0.000    0.000 util.py:311(Profile)
        1    0.000    0.000    0.026    0.026 util.py:312(__init__)
        1    0.000    0.000    0.000    0.000 util.py:391(print_info)
       12    0.000    0.000    0.000    0.000 util.py:47(add_variable)
        1    0.000    0.000    0.010    0.010 util.py:48(find_library)
        1    0.000    0.000  280.548  280.548 util.py:85(add_binary_factor)
        1    0.000    0.000    0.000    0.000 util.py:9(CSP)
        1    0.072    0.072    0.167    0.167 utils.py:10(<module>)
        1    0.000    0.000    1.100    1.100 utils.py:103(build_ffi)
        1    0.000    0.000    0.003    0.003 utils.py:132(_create_modulename)
        1    0.000    0.000    0.000    0.000 utils.py:15(LazyLibrary)
        1    0.000    0.000    0.057    0.057 utils.py:30(load_library_for_binding)
        1    0.000    0.000    1.359    1.359 utils.py:44(build_ffi_for_binding)
        2    0.056    0.028    0.096    0.048 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        4    0.000    0.000    0.000    0.000 uuid.py:103(__init__)
        1    0.037    0.037    0.120    0.120 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:55(UUID)
        1    0.000    0.000    0.000    0.000 vengine_cpy.py:1(<module>)
        1    0.000    0.000    0.037    0.037 vengine_cpy.py:141(load_library)
        1    0.000    0.000    0.000    0.000 vengine_cpy.py:15(patch_extension_kwds)
        1    0.000    0.000    0.000    0.000 vengine_cpy.py:178(FFILibrary)
        1    0.000    0.000    0.000    0.000 vengine_cpy.py:18(find_module)
        3    0.000    0.000    0.006    0.002 vengine_cpy.py:199(_get_declarations)
        1    0.002    0.002    0.019    0.019 vengine_cpy.py:202(_generate)
        2    0.004    0.002    0.013    0.006 vengine_cpy.py:217(_load)
      174    0.000    0.000    0.000    0.000 vengine_cpy.py:227(_generate_nothing)
     2846    0.000    0.000    0.000    0.000 vengine_cpy.py:230(_loaded_noop)
        1    0.000    0.000    0.019    0.019 vengine_cpy.py:32(collect_types)
     1026    0.002    0.000    0.013    0.000 vengine_cpy.py:329(_generate_cpy_function_collecttype)
     1026    0.001    0.000    0.001    0.000 vengine_cpy.py:427(_loaded_cpy_function)
     3080    0.003    0.000    0.012    0.000 vengine_cpy.py:43(_do_collect_type)
       13    0.000    0.000    0.001    0.000 vengine_cpy.py:443(_loading_cpy_struct)
       13    0.000    0.000    0.000    0.000 vengine_cpy.py:445(_loaded_cpy_struct)
        1    0.000    0.000    0.000    0.000 vengine_cpy.py:5(VCPythonEngine)
       45    0.000    0.000    0.001    0.000 vengine_cpy.py:516(_loading_struct_or_union)
       45    0.000    0.000    0.001    0.000 vengine_cpy.py:537(_loaded_struct_or_union)
       86    0.000    0.000    0.000    0.000 vengine_cpy.py:544(check)
       33    0.000    0.000    0.000    0.000 vengine_cpy.py:583(_loading_cpy_anonymous)
       33    0.000    0.000    0.001    0.000 vengine_cpy.py:589(_loaded_cpy_anonymous)
      782    0.000    0.000    0.001    0.000 vengine_cpy.py:646(_generate_cpy_constant_collecttype)
        1    0.000    0.000    0.000    0.000 vengine_cpy.py:709(_loading_cpy_enum)
        1    0.000    0.000    0.000    0.000 vengine_cpy.py:716(_loaded_cpy_enum)
        1    0.000    0.000    0.000    0.000 vengine_cpy.py:9(__init__)
        1    0.000    0.000    0.000    0.000 verifier.py:1(<module>)
        2    0.000    0.000    0.000    0.000 verifier.py:103(get_module_name)
        2    0.000    0.000    0.000    0.000 verifier.py:11(_extension_suffixes)
        1    0.000    0.000    0.000    0.000 verifier.py:126(make_relative_to)
        1    0.000    0.000    0.020    0.020 verifier.py:142(_locate_module)
        1    0.000    0.000    0.000    0.000 verifier.py:19(NativeIO)
        1    0.000    0.000    0.037    0.037 verifier.py:206(_load_library)
        1    0.014    0.014    0.014    0.014 verifier.py:217(_locate_engine_class)
        1    0.000    0.000    0.000    0.000 verifier.py:241(_caller_dir_pycache)
        1    0.000    0.000    0.000    0.000 verifier.py:26(Verifier)
        1    0.000    0.000    0.014    0.014 verifier.py:28(__init__)
        2    0.000    0.000    0.000    0.000 verifier.py:287(_get_so_suffixes)
        1    0.000    0.000    0.057    0.057 verifier.py:87(load_library)
        1    0.001    0.001    0.005    0.005 version.py:14(<module>)
